,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_4,2o,62.72,7.67,29.6
1,2_3,2o,62.66,7.68,29.66
2,2_4,1o,62.43,7.79,29.78
3,2_4,1o,62.3,7.76,29.94
4,2_3,1o,62.3,7.79,29.91
5,2_3,1o,62.24,7.77,29.99
6,2_4,ssame,62.17,7.88,29.96
7,2_3,ssame,62.05,7.88,30.07
8,2_6,2o,61.66,7.74,30.6
9,3_4,2o,61.44,7.65,30.91
10,2_6,1o,61.31,7.87,30.82
11,2_6,1o,61.21,7.82,30.96
12,3_4,1o,61.1,7.76,31.14
13,3_4,1o,61.04,7.75,31.21
14,2_6,ssame,61.03,7.95,31.02
15,3_4,ssame,60.83,7.87,31.3
16,3_6,2o,60.39,7.71,31.9
17,2_5,2o,60.21,18.57,21.22
18,3_6,1o,59.99,7.84,32.17
19,3_6,1o,59.96,7.82,32.23
20,3_6,ssame,59.7,7.95,32.35
21,2_5,1o,59.59,18.89,21.52
22,2_4,sdifferent,59.15,7.15,33.7
23,4_6,2o,59.13,7.69,33.18
24,2_3,sdifferent,59.05,7.16,33.79
25,4_6,1o,58.71,7.81,33.48
26,4_6,1o,58.68,7.82,33.49
27,5_6,2o,58.51,17.73,23.76
28,4_6,ssame,58.39,7.94,33.67
29,3_5,2o,58.33,18.4,23.27
30,2_6,sdifferent,58.09,7.21,34.7
31,5_6,1o,58.03,18.08,23.9
32,3_4,sdifferent,57.96,7.14,34.9
33,3_5,1o,57.73,18.75,23.52
34,4_5,2o,57.58,18.27,24.15
35,4_5,1o,57.02,18.63,24.35
36,3_6,sdifferent,56.91,7.21,35.88
37,2_5,sdifferent,56.6,17.72,25.68
38,4_6,sdifferent,55.75,7.2,37.05
39,5_6,sdifferent,55.15,16.98,27.87
40,3_5,sdifferent,54.9,17.6,27.5
41,4_5,sdifferent,54.25,17.49,28.25
42,2_2,2o,50.8,2.77,46.43
43,2_2,1o,50.48,2.8,46.71
44,3_3,2o,49.53,2.26,48.21
45,3_3,1o,49.24,2.32,48.45
46,4_4,2o,48.52,1.83,49.65
47,4_4,1o,48.25,1.9,49.85
48,2_K,2o,47.96,0.75,51.29
49,2_Q,2o,47.56,1.0,51.44
50,2_J,2o,47.54,1.37,51.09
51,2_K,1o,47.31,0.78,51.9
52,2_T,2o,47.22,1.97,50.81
53,2_9,2o,47.16,3.05,49.79
54,3_K,2o,47.1,0.72,52.18
55,2_8,2o,47.07,5.43,47.5
56,2_Q,1o,46.9,1.03,52.07
57,2_J,1o,46.88,1.41,51.71
58,2_A,2o,46.86,0.53,52.61
