,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_3,2o,45.34,33.12,21.54
1,2_4,2o,45.21,33.14,21.65
2,2_3,1o,44.63,33.64,21.73
3,2_4,1o,44.5,33.67,21.82
4,2_3,sdifferent,42.86,31.23,25.91
5,2_4,sdifferent,42.74,31.26,26.0
6,3_4,2o,42.37,19.88,37.74
7,3_K,2o,42.06,0.79,57.15
8,3_Q,2o,41.97,1.03,56.99
9,3_J,2o,41.89,1.41,56.7
10,4_K,2o,41.71,0.77,57.52
11,4_Q,2o,41.63,1.01,57.36
12,3_8,2o,41.62,4.83,53.55
13,3_4,1o,41.62,20.14,38.24
14,3_4,1o,41.6,20.13,38.27
15,4_J,2o,41.55,1.38,57.07
16,3_9,2o,41.55,3.08,55.37
17,4_9,2o,41.5,3.06,55.43
18,3_T,2o,41.49,2.0,56.51
19,3_K,1o,41.31,0.85,57.84
20,3_Q,1o,41.23,1.09,57.68
21,4_T,2o,41.15,1.98,56.88
22,3_J,1o,41.14,1.46,57.39
23,4_K,1o,40.98,0.84,58.18
24,3_A,2o,40.96,0.58,58.47
25,3_4,ssame,40.96,20.39,38.65
26,4_Q,1o,40.9,1.08,58.02
27,3_8,1o,40.87,4.91,54.22
28,4_J,1o,40.81,1.45,57.73
29,3_9,1o,40.8,3.14,56.06
30,4_9,1o,40.76,3.14,56.1
31,3_T,1o,40.73,2.06,57.21
32,3_K,1o,40.62,0.87,58.51
33,4_A,2o,40.61,0.55,58.83
34,3_Q,1o,40.54,1.12,58.35
35,3_7,2o,40.48,7.74,51.78
36,3_J,1o,40.45,1.49,58.05
37,4_8,2o,40.41,4.81,54.78
38,4_T,1o,40.4,2.05,57.55
39,4_K,1o,40.27,0.85,58.88
40,3_8,1o,40.21,4.94,54.85
41,4_Q,1o,40.19,1.09,58.72
42,3_A,1o,40.17,0.63,59.2
43,3_9,1o,40.12,3.18,56.7
44,3_4,sdifferent,40.11,18.41,41.49
45,4_J,1o,40.11,1.47,58.42
46,4_9,1o,40.07,3.16,56.77
47,3_T,1o,40.04,2.09,57.87
48,4_A,1o,39.83,0.62,59.54
49,3_7,1o,39.7,7.84,52.46
50,4_T,1o,39.69,2.07,58.24
51,4_8,1o,39.65,4.9,55.45
52,3_K,sdifferent,39.61,0.8,59.58
53,3_Q,sdifferent,39.54,1.03,59.43
54,3_A,1o,39.53,0.65,59.82
55,3_J,sdifferent,39.46,1.38,59.15
56,3_6,2o,39.39,12.45,48.16
57,4_K,sdifferent,39.31,0.8,59.89
58,4_7,2o,39.27,7.72,53.01
59,4_Q,sdifferent,39.24,1.02,59.74
60,3_8,sdifferent,39.24,4.56,56.2
61,4_A,1o,39.18,0.63,60.19
62,3_9,sdifferent,39.16,2.94,57.9
63,4_J,sdifferent,39.16,1.37,59.46
64,4_9,sdifferent,39.13,2.94,57.93
65,3_T,sdifferent,39.09,1.94,58.97
66,K_A,2o,39.09,0.51,60.41
67,9_A,2o,39.09,0.48,60.43
68,8_K,2o,39.08,0.69,60.23
69,3_7,1o,39.05,7.88,53.07
70,Q_A,2o,39.01,0.49,60.5
71,4_8,1o,38.97,4.92,56.11
72,J_A,2o,38.92,0.48,60.6
73,9_K,2o,38.86,0.69,60.44
74,8_A,2o,38.83,0.47,60.7
75,4_T,sdifferent,38.79,1.93,59.28
76,7_Q,2o,38.75,0.95,60.3
77,7_K,2o,38.75,0.69,60.55
78,Q_K,2o,38.73,0.7,60.57
79,6_A,2o,38.71,0.5,60.79
80,J_K,2o,38.65,0.69,60.67
81,6_K,2o,38.62,0.7,60.68
82,8_Q,2o,38.6,0.94,60.46
83,3_A,sdifferent,38.6,0.6,60.8
84,7_A,2o,38.59,0.48,60.93
85,3_6,1o,38.56,12.61,48.83
86,6_Q,2o,38.54,0.94,60.52
87,6_J,2o,38.54,1.33,60.14
88,T_A,2o,38.52,0.48,61.0
89,4_7,1o,38.48,7.83,53.69
90,9_Q,2o,38.39,0.93,60.68
91,4_A,sdifferent,38.3,0.59,61.11
92,7_J,2o,38.28,1.32,60.4
93,T_K,2o,38.24,0.68,61.07
94,3_7,sdifferent,38.19,7.24,54.57
95,4_6,2o,38.18,12.43,49.39
96,J_Q,2o,38.17,0.91,60.92
97,4_8,sdifferent,38.13,4.55,57.32
98,8_J,2o,38.13,1.3,60.57
99,6_T,2o,37.97,1.92,60.11
100,3_6,1o,37.96,12.64,49.39
101,9_J,2o,37.91,1.28,60.8
102,4_7,1o,37.81,7.86,54.33
103,T_Q,2o,37.77,0.91,61.32
104,7_T,2o,37.66,1.91,60.43
105,9_A,1o,37.65,0.56,61.8
106,K_A,1o,37.64,0.58,61.77
107,9_A,1o,37.6,0.56,61.84
108,8_K,1o,37.6,0.77,61.62
109,K_A,1o,37.58,0.58,61.83
110,8_K,1o,37.57,0.77,61.65
111,Q_A,1o,37.56,0.57,61.87
112,8_T,2o,37.51,1.86,60.63
113,Q_A,1o,37.5,0.57,61.93
114,J_A,1o,37.48,0.56,61.97
115,J_A,1o,37.42,0.56,62.02
116,8_A,1o,37.38,0.55,62.07
117,9_K,1o,37.37,0.77,61.86
118,8_A,1o,37.35,0.55,62.1
119,9_K,1o,37.35,0.77,61.87
120,4_6,1o,37.34,12.6,50.06
121,6_A,1o,37.3,0.58,62.12
122,6_9,2o,37.29,2.99,59.72
123,T_J,2o,37.29,1.15,61.56
124,6_A,1o,37.27,0.58,62.15
125,7_Q,1o,37.27,1.03,61.7
126,7_K,1o,37.27,0.78,61.95
127,7_K,1o,37.24,0.77,61.98
128,7_Q,1o,37.24,1.03,61.73
129,Q_K,1o,37.22,0.78,62.01
130,Q_K,1o,37.22,0.78,62.01
131,6_K,1o,37.19,0.78,62.03
132,3_6,sdifferent,37.18,11.58,51.23
133,7_A,1o,37.13,0.56,62.31
134,J_K,1o,37.13,0.76,62.1
135,J_K,1o,37.13,0.77,62.1
136,8_Q,1o,37.12,1.02,61.86
137,6_K,1o,37.11,0.78,62.11
138,6_J,1o,37.11,1.41,61.48
139,6_Q,1o,37.11,1.02,61.87
140,7_A,1o,37.1,0.57,62.33
141,8_Q,1o,37.09,1.02,61.89
142,4_7,sdifferent,37.07,7.24,55.69
143,T_A,1o,37.06,0.55,62.38
144,9_T,2o,37.02,1.75,61.23
145,6_J,1o,37.02,1.41,61.56
146,6_Q,1o,37.02,1.02,61.95
147,T_A,1o,37.0,0.56,62.44
148,7_9,2o,36.98,2.93,60.09
149,9_Q,1o,36.88,1.01,62.11
150,9_Q,1o,36.87,1.01,62.12
151,8_9,2o,36.83,2.74,60.43
152,7_J,1o,36.79,1.4,61.81
153,7_J,1o,36.76,1.41,61.83
154,4_6,1o,36.72,12.62,50.65
155,T_K,1o,36.72,0.77,62.52
156,T_K,1o,36.72,0.76,62.52
157,9_A,sdifferent,36.69,0.54,62.77
158,K_A,sdifferent,36.68,0.56,62.77
159,J_Q,1o,36.65,0.99,62.36
160,J_Q,1o,36.65,0.99,62.36
161,8_K,sdifferent,36.64,0.74,62.62
162,8_J,1o,36.63,1.39,61.98
163,8_J,1o,36.61,1.39,62.0
164,Q_A,sdifferent,36.6,0.55,62.85
165,3_K,ssame,36.58,0.93,62.49
166,J_A,sdifferent,36.53,0.54,62.93
167,6_T,1o,36.51,2.0,61.48
168,3_Q,ssame,36.49,1.17,62.33
169,8_A,sdifferent,36.47,0.53,63.0
170,6_T,1o,36.44,2.02,61.54
171,6_A,sdifferent,36.43,0.56,63.02
172,9_K,sdifferent,36.43,0.74,62.83
173,3_J,ssame,36.41,1.55,62.04
174,9_J,1o,36.4,1.37,62.23
175,9_J,1o,36.39,1.37,62.24
176,6_8,2o,36.37,4.67,58.96
177,7_K,sdifferent,36.34,0.74,62.92
178,7_Q,sdifferent,36.34,0.98,62.68
179,Q_K,sdifferent,36.3,0.74,62.96
180,6_K,sdifferent,36.27,0.75,62.98
181,4_K,ssame,36.24,0.92,62.84
182,T_Q,1o,36.24,0.99,62.77
183,7_A,sdifferent,36.24,0.54,63.21
184,J_K,sdifferent,36.23,0.73,63.05
185,T_Q,1o,36.23,0.99,62.77
186,8_Q,sdifferent,36.21,0.97,62.82
187,6_Q,sdifferent,36.2,0.97,62.83
188,6_J,sdifferent,36.2,1.33,62.47
189,T_A,sdifferent,36.16,0.54,63.31
190,3_8,ssame,36.16,5.02,58.82
191,4_Q,ssame,36.15,1.16,62.68
192,7_T,1o,36.14,1.99,61.87
193,7_T,1o,36.12,2.0,61.87
194,4_6,sdifferent,36.07,11.58,52.36
195,4_J,ssame,36.07,1.54,62.39
196,3_9,ssame,36.07,3.24,60.69
197,7_8,2o,36.06,4.38,59.56
198,4_9,ssame,36.03,3.24,60.73
199,9_Q,sdifferent,36.0,0.96,63.04
200,8_T,1o,35.98,1.94,62.07
201,3_T,ssame,35.98,2.15,61.86
202,8_T,1o,35.97,1.95,62.08
203,7_J,sdifferent,35.91,1.33,62.76
204,2_2,2o,35.86,4.95,59.19
205,T_K,sdifferent,35.85,0.73,63.42
206,6_9,1o,35.84,3.08,61.08
207,J_Q,sdifferent,35.79,0.94,63.27
208,8_J,sdifferent,35.78,1.31,62.91
209,6_9,1o,35.77,3.09,61.14
210,T_J,1o,35.75,1.23,63.02
211,T_J,1o,35.75,1.23,63.01
212,6_T,sdifferent,35.66,1.89,62.45
213,4_T,ssame,35.64,2.14,62.21
214,9_J,sdifferent,35.57,1.29,63.14
215,9_T,1o,35.47,1.84,62.69
216,9_T,1o,35.47,1.83,62.7
217,7_9,1o,35.46,3.02,61.52
218,7_9,1o,35.45,3.03,61.52
219,3_A,ssame,35.43,0.71,63.86
220,T_Q,sdifferent,35.42,0.94,63.64
221,7_T,sdifferent,35.33,1.88,62.79
222,8_9,1o,35.31,2.83,61.86
223,8_9,1o,35.3,2.84,61.86
224,8_T,sdifferent,35.2,1.83,62.97
225,6_7,2o,35.2,7.2,57.6
226,4_A,ssame,35.09,0.7,64.21
227,6_9,sdifferent,35.06,2.88,62.06
228,T_J,sdifferent,34.99,1.17,63.85
229,3_7,ssame,34.97,7.99,57.04
230,4_8,ssame,34.9,5.01,60.09
231,6_8,1o,34.9,4.77,60.34
232,6_8,1o,34.84,4.78,60.38
233,9_T,sdifferent,34.73,1.72,63.54
234,7_9,sdifferent,34.73,2.82,62.45
235,8_9,sdifferent,34.59,2.65,62.76
236,7_8,1o,34.52,4.49,60.99
237,7_8,1o,34.52,4.47,61.0
238,6_8,sdifferent,34.22,4.43,61.35
239,7_8,sdifferent,33.89,4.16,61.95
240,3_6,ssame,33.83,12.8,53.37
241,4_7,ssame,33.71,7.98,58.31
242,6_7,1o,33.7,7.33,58.98
243,6_7,1o,33.64,7.34,59.02
244,9_A,ssame,33.38,0.64,65.98
245,8_K,ssame,33.37,0.86,65.77
246,K_A,ssame,33.36,0.66,65.97
247,Q_A,ssame,33.28,0.65,66.07
248,J_A,ssame,33.19,0.64,66.16
249,6_7,sdifferent,33.14,6.77,60.09
250,9_K,ssame,33.13,0.86,66.01
251,8_A,ssame,33.12,0.64,66.24
252,6_A,ssame,33.03,0.66,66.31
253,7_Q,ssame,33.03,1.11,65.85
254,7_K,ssame,33.03,0.86,66.11
255,Q_K,ssame,32.98,0.86,66.16
256,6_K,ssame,32.9,0.86,66.23
257,J_K,ssame,32.89,0.85,66.26
258,8_Q,ssame,32.88,1.1,66.02
259,7_A,ssame,32.87,0.65,66.48
260,6_Q,ssame,32.82,1.11,66.07
261,6_J,ssame,32.82,1.5,65.69
262,T_A,ssame,32.77,0.64,66.59
263,9_Q,ssame,32.64,1.1,66.27
264,4_6,ssame,32.57,12.79,54.64
265,7_J,ssame,32.54,1.49,65.97
266,T_K,ssame,32.47,0.85,66.68
267,3_3,2o,32.46,3.46,64.08
268,J_Q,ssame,32.4,1.08,66.52
269,8_J,ssame,32.38,1.48,66.14
270,6_T,ssame,32.21,2.1,65.69
271,9_J,ssame,32.15,1.46,66.4
272,T_Q,ssame,31.98,1.08,66.95
273,3_3,1o,31.92,3.52,64.56
274,7_T,ssame,31.88,2.09,66.03
275,4_4,2o,31.87,2.84,65.29
276,8_T,ssame,31.72,2.04,66.24
277,2_K,2o,31.58,2.61,65.81
278,2_Q,2o,31.54,3.63,64.83
279,6_9,ssame,31.53,3.18,65.29
280,2_J,2o,31.5,4.91,63.6
281,T_J,ssame,31.48,1.32,67.2
282,4_4,1o,31.34,2.91,65.75
283,9_T,ssame,31.2,1.92,66.88
284,7_9,ssame,31.19,3.12,65.69
285,2_9,2o,31.12,9.28,59.61
286,2_T,2o,31.09,6.68,62.23
287,8_9,ssame,31.04,2.93,66.03
288,2_7,2o,30.87,17.34,51.79
289,2_8,2o,30.83,12.81,56.36
290,6_8,ssame,30.58,4.88,64.54
291,7_8,ssame,30.25,4.59,65.17
292,2_A,2o,30.06,1.51,68.44
293,2_K,1o,29.92,2.71,67.37
294,2_Q,1o,29.88,3.75,66.37
295,2_J,1o,29.83,5.05,65.12
296,2_K,sdifferent,29.81,2.52,67.66
297,2_Q,sdifferent,29.78,3.52,66.71
298,2_J,sdifferent,29.74,4.75,65.51
299,5_K,2o,29.49,3.88,66.63
