,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_3,2o,60.03,18.23,21.74
1,2_3,1o,59.37,18.55,22.08
2,2_6,2o,59.35,7.75,32.9
3,3_6,2o,59.1,17.28,23.62
4,2_6,1o,58.83,7.84,33.33
5,2_6,1o,58.82,7.88,33.29
6,3_6,1o,58.51,17.6,23.89
7,2_6,ssame,58.49,7.97,33.54
8,2_4,2o,58.14,7.79,34.07
9,2_5,2o,57.97,7.77,34.26
10,2_4,1o,57.59,7.88,34.54
11,2_4,1o,57.58,7.91,34.51
12,3_4,2o,57.55,17.57,24.87
13,2_5,1o,57.42,7.9,34.68
14,2_5,1o,57.42,7.86,34.73
15,3_5,2o,57.41,17.55,25.03
16,2_4,ssame,57.21,8.0,34.8
17,2_5,ssame,57.04,7.99,34.97
18,3_4,1o,56.92,17.91,25.18
19,3_5,1o,56.79,17.9,25.32
20,2_3,sdifferent,56.4,17.42,26.18
21,2_6,sdifferent,55.84,7.23,36.93
22,3_6,sdifferent,55.6,16.53,27.88
23,2_4,sdifferent,54.71,7.26,38.03
24,2_5,sdifferent,54.57,7.24,38.19
25,3_4,sdifferent,54.15,16.81,29.04
26,3_5,sdifferent,54.03,16.79,29.18
27,4_6,2o,53.46,7.71,38.84
28,4_6,1o,52.78,7.84,39.38
29,4_6,1o,52.77,7.83,39.41
30,4_5,2o,52.29,7.72,39.99
31,4_6,ssame,52.24,7.95,39.8
32,4_5,1o,51.59,7.85,40.56
33,4_5,1o,51.57,7.84,40.58
34,5_6,2o,51.16,8.56,40.29
35,4_5,ssame,51.02,7.97,41.01
36,5_6,1o,50.44,8.69,40.87
37,5_6,1o,50.44,8.69,40.87
38,4_6,sdifferent,50.26,7.21,42.52
39,5_6,ssame,49.86,8.83,41.31
40,4_5,sdifferent,49.19,7.23,43.58
41,2_2,2o,48.58,2.81,48.61
42,2_2,1o,48.2,2.85,48.95
43,5_6,sdifferent,48.14,8.0,43.86
44,2_K,2o,45.5,0.77,53.73
45,2_Q,2o,45.1,1.02,53.88
46,2_J,2o,45.08,1.39,53.52
47,2_T,2o,44.79,1.98,53.23
48,2_K,1o,44.79,0.8,54.41
49,2_9,2o,44.53,3.05,52.41
50,2_A,2o,44.41,0.55,55.05
51,2_Q,1o,44.37,1.05,54.57
52,2_J,1o,44.36,1.43,54.21
53,2_8,2o,44.29,4.83,50.88
54,2_K,1o,44.11,0.85,55.03
55,2_T,1o,44.06,2.02,53.92
56,2_9,1o,43.8,3.1,53.1
57,2_Q,1o,43.7,1.11,55.2
58,2_J,1o,43.7,1.48,54.82
59,2_A,1o,43.66,0.59,55.76
60,2_8,1o,43.55,4.89,51.56
61,2_T,1o,43.42,2.08,54.51
62,2_9,1o,43.17,3.16,53.67
63,2_A,1o,43.01,0.63,56.36
64,2_8,1o,42.92,4.95,52.13
65,2_K,sdifferent,42.82,0.76,56.42
66,2_Q,sdifferent,42.44,1.0,56.56
67,2_J,sdifferent,42.44,1.35,56.21
68,2_T,sdifferent,42.19,1.9,55.91
69,2_9,sdifferent,41.96,2.9,55.14
70,2_A,sdifferent,41.81,0.55,57.64
71,2_8,sdifferent,41.74,4.54,53.72
72,4_K,2o,41.09,0.72,58.2
73,6_A,2o,40.82,0.44,58.74
74,6_K,2o,40.8,0.65,58.55
75,5_K,2o,40.74,0.7,58.56
76,4_Q,2o,40.68,0.97,58.35
77,4_J,2o,40.67,1.34,57.99
78,6_J,2o,40.67,1.29,58.04
79,6_Q,2o,40.39,0.9,58.7
80,4_9,2o,40.39,3.01,56.59
81,4_T,2o,40.37,1.93,57.7
82,5_Q,2o,40.34,0.95,58.71
83,5_J,2o,40.32,1.32,58.35
84,5_T,2o,40.31,1.92,57.77
85,4_K,1o,40.26,0.78,58.96
86,2_K,ssame,40.19,0.89,58.92
87,4_A,2o,40.16,0.5,59.34
88,6_A,1o,40.0,0.52,59.48
89,6_K,1o,39.98,0.73,59.29
90,5_K,1o,39.93,0.77,59.3
91,6_J,1o,39.85,1.37,58.78
92,4_Q,1o,39.84,1.04,59.12
93,4_J,1o,39.83,1.41,58.76
94,5_A,2o,39.82,0.48,59.7
95,2_Q,ssame,39.76,1.14,59.09
96,2_J,ssame,39.76,1.52,58.72
97,4_K,1o,39.6,0.8,59.6
98,6_Q,1o,39.57,0.98,59.45
99,4_9,1o,39.55,3.09,57.35
100,4_T,1o,39.53,2.0,58.47
101,5_Q,1o,39.51,1.03,59.46
102,5_J,1o,39.5,1.4,59.1
103,6_T,2o,39.5,1.88,58.62
104,5_T,1o,39.49,2.0,58.51
105,2_T,ssame,39.48,2.12,58.41
106,6_A,1o,39.35,0.52,60.13
107,4_A,1o,39.31,0.57,60.12
108,6_K,1o,39.31,0.74,59.95
109,5_K,1o,39.26,0.78,59.96
110,4_8,2o,39.25,4.79,55.96
111,2_9,ssame,39.22,3.2,57.58
112,4_J,1o,39.19,1.43,59.38
113,6_J,1o,39.19,1.38,59.43
114,4_Q,1o,39.19,1.06,59.76
115,5_9,2o,39.18,3.0,57.82
116,2_A,ssame,39.05,0.67,60.29
117,5_A,1o,38.98,0.56,60.47
118,2_8,ssame,38.97,5.01,56.03
119,4_9,1o,38.94,3.12,57.94
120,4_T,1o,38.91,2.03,59.07
121,6_Q,1o,38.89,0.99,60.12
122,5_Q,1o,38.84,1.04,60.12
123,5_T,1o,38.84,2.02,59.14
124,5_J,1o,38.84,1.42,59.75
125,4_A,1o,38.67,0.58,60.75
126,4_K,sdifferent,38.67,0.74,60.59
127,6_T,1o,38.65,1.96,59.39
128,6_A,sdifferent,38.45,0.5,61.05
129,6_K,sdifferent,38.42,0.7,60.89
130,4_8,1o,38.38,4.88,56.74
131,5_K,sdifferent,38.37,0.74,60.9
132,6_9,2o,38.36,2.96,58.68
133,5_A,1o,38.32,0.56,61.12
134,5_9,1o,38.32,3.08,58.59
135,6_J,sdifferent,38.31,1.3,60.39
136,4_Q,sdifferent,38.29,0.98,60.72
137,4_J,sdifferent,38.29,1.34,60.37
138,K_A,2o,38.23,0.44,61.33
139,4_9,sdifferent,38.07,2.89,59.04
140,4_T,sdifferent,38.04,1.88,60.07
141,6_Q,sdifferent,38.04,0.94,61.02
142,5_8,2o,38.03,4.77,57.19
143,6_T,1o,38.01,1.97,60.02
144,5_T,sdifferent,38.0,1.88,60.12
145,5_Q,sdifferent,37.99,0.97,61.03
146,5_J,sdifferent,37.99,1.33,60.68
147,J_A,2o,37.84,0.43,61.73
148,9_A,2o,37.83,0.42,61.75
149,Q_A,2o,37.83,0.44,61.73
150,4_A,sdifferent,37.82,0.54,61.64
151,8_K,2o,37.81,0.65,61.53
152,4_8,1o,37.78,4.91,57.32
153,5_9,1o,37.7,3.1,59.2
154,J_K,2o,37.68,0.65,61.67
155,Q_K,2o,37.67,0.66,61.68
156,9_K,2o,37.66,0.65,61.69
157,T_A,2o,37.58,0.42,62.0
158,5_A,sdifferent,37.52,0.53,61.95
159,8_A,2o,37.5,0.42,62.08
160,6_9,1o,37.48,3.05,59.48
161,T_K,2o,37.42,0.64,61.94
162,8_Q,2o,37.25,0.91,61.85
163,6_T,sdifferent,37.23,1.85,60.92
164,6_8,2o,37.22,4.73,58.05
165,5_8,1o,37.15,4.87,57.98
166,9_Q,2o,37.1,0.89,62.02
167,4_8,sdifferent,37.02,4.53,58.45
168,5_9,sdifferent,36.95,2.88,60.17
169,6_9,1o,36.86,3.06,60.08
170,T_Q,2o,36.8,0.87,62.33
171,J_Q,2o,36.79,0.88,62.34
172,K_A,1o,36.7,0.52,62.78
173,K_A,1o,36.68,0.52,62.79
174,5_8,1o,36.53,4.89,58.58
175,8_J,2o,36.49,1.28,62.23
176,9_J,2o,36.34,1.25,62.42
177,6_8,1o,36.31,4.83,58.86
178,9_A,1o,36.31,0.51,63.18
179,J_A,1o,36.3,0.52,63.19
180,8_K,1o,36.3,0.74,62.96
181,J_A,1o,36.3,0.51,63.19
182,9_A,1o,36.29,0.5,63.21
183,Q_A,1o,36.28,0.52,63.19
184,Q_A,1o,36.27,0.52,63.21
185,8_K,1o,36.26,0.74,63.0
186,6_9,sdifferent,36.18,2.85,60.97
187,9_K,1o,36.15,0.73,63.12
188,J_K,1o,36.13,0.73,63.14
189,J_K,1o,36.12,0.73,63.15
190,9_K,1o,36.1,0.73,63.17
191,Q_K,1o,36.1,0.74,63.16
192,Q_K,1o,36.1,0.74,63.16
193,T_A,1o,36.05,0.51,63.45
194,T_A,1o,36.04,0.5,63.46
195,T_J,2o,36.04,1.11,62.85
196,8_A,1o,35.98,0.51,63.51
197,8_A,1o,35.96,0.5,63.54
198,5_8,sdifferent,35.9,4.52,59.58
199,T_K,1o,35.88,0.72,63.4
200,T_K,1o,35.85,0.72,63.43
201,K_A,sdifferent,35.83,0.5,63.67
202,8_Q,1o,35.7,0.99,63.31
203,6_8,1o,35.7,4.85,59.45
204,8_Q,1o,35.67,0.99,63.33
205,9_Q,1o,35.55,0.97,63.48
206,9_Q,1o,35.52,0.98,63.5
207,4_K,ssame,35.5,0.87,63.63
208,8_T,2o,35.49,1.84,62.68
209,9_A,sdifferent,35.49,0.49,64.02
210,J_A,sdifferent,35.48,0.49,64.03
211,8_K,sdifferent,35.47,0.7,63.83
212,Q_A,sdifferent,35.45,0.5,64.05
213,3_3,2o,35.36,3.62,61.01
214,9_T,2o,35.33,1.71,62.96
215,9_K,sdifferent,35.33,0.69,63.97
216,J_K,sdifferent,35.32,0.69,63.99
217,Q_K,sdifferent,35.29,0.7,64.01
218,T_A,sdifferent,35.26,0.48,64.26
219,6_A,ssame,35.25,0.6,64.15
220,T_Q,1o,35.23,0.96,63.81
221,T_Q,1o,35.22,0.96,63.83
222,6_K,ssame,35.21,0.82,63.97
223,J_Q,1o,35.2,0.96,63.83
224,8_A,sdifferent,35.2,0.49,64.32
225,J_Q,1o,35.2,0.96,63.83
226,5_K,ssame,35.16,0.86,63.98
227,6_8,sdifferent,35.13,4.49,60.38
228,T_K,sdifferent,35.1,0.68,64.22
229,6_J,ssame,35.09,1.46,63.45
230,4_J,ssame,35.07,1.5,63.42
231,4_Q,ssame,35.07,1.12,63.8
232,8_J,1o,34.94,1.36,63.7
233,8_Q,sdifferent,34.93,0.94,64.13
234,8_J,1o,34.92,1.37,63.72
235,4_9,ssame,34.82,3.19,61.98
236,9_Q,sdifferent,34.8,0.92,64.28
237,6_Q,ssame,34.79,1.07,64.14
238,9_J,1o,34.79,1.33,63.88
239,4_T,ssame,34.79,2.1,63.12
240,9_J,1o,34.76,1.34,63.9
241,5_T,ssame,34.74,2.1,63.16
242,5_J,ssame,34.73,1.49,63.77
243,5_Q,ssame,34.73,1.11,64.15
244,4_A,ssame,34.54,0.65,64.81
245,8_9,2o,34.53,2.78,62.7
246,T_Q,sdifferent,34.52,0.9,64.58
247,J_Q,sdifferent,34.49,0.91,64.6
248,T_J,1o,34.47,1.2,64.33
249,T_J,1o,34.46,1.2,64.34
250,8_J,sdifferent,34.26,1.29,64.46
251,5_A,ssame,34.2,0.64,65.16
252,9_J,sdifferent,34.12,1.26,64.62
253,8_T,1o,33.92,1.92,64.16
254,8_T,1o,33.91,1.93,64.17
255,6_T,ssame,33.87,2.06,64.07
256,T_J,sdifferent,33.84,1.13,65.03
257,9_T,1o,33.77,1.8,64.43
258,9_T,1o,33.75,1.8,64.44
259,4_8,ssame,33.63,5.0,61.37
260,5_9,ssame,33.56,3.19,63.26
261,2_7,2o,33.5,46.22,20.27
262,8_T,sdifferent,33.34,1.81,64.85
263,9_T,sdifferent,33.21,1.69,65.1
264,8_9,1o,32.94,2.88,64.18
265,8_9,1o,32.94,2.87,64.19
266,4_4,2o,32.85,2.25,64.9
267,6_9,ssame,32.69,3.14,64.16
268,2_7,1o,32.48,46.93,20.59
269,8_9,sdifferent,32.46,2.68,64.85
270,K_A,ssame,32.39,0.61,67.0
271,5_8,ssame,32.37,4.99,62.64
272,4_4,1o,32.28,2.32,65.4
273,5_5,2o,32.15,1.82,66.03
274,9_A,ssame,32.02,0.59,67.39
275,J_A,ssame,32.0,0.6,67.4
276,8_K,ssame,31.99,0.82,67.19
277,Q_A,ssame,31.97,0.61,67.43
278,9_K,ssame,31.83,0.81,67.36
279,J_K,ssame,31.82,0.81,67.37
280,Q_K,ssame,31.78,0.82,67.39
281,2_7,sdifferent,31.78,43.39,24.82
282,T_A,ssame,31.75,0.59,67.66
283,6_6,2o,31.73,1.42,66.85
284,8_A,ssame,31.68,0.59,67.73
285,5_5,1o,31.58,1.9,66.52
286,T_K,ssame,31.56,0.8,67.63
287,6_8,ssame,31.5,4.95,63.55
288,8_Q,ssame,31.38,1.08,67.55
289,9_Q,ssame,31.22,1.06,67.72
290,6_6,1o,31.15,1.51,67.34
291,T_Q,ssame,30.9,1.04,68.06
292,J_Q,ssame,30.87,1.05,68.08
293,8_J,ssame,30.61,1.45,67.94
294,3_K,2o,30.52,2.64,66.84
295,9_J,ssame,30.46,1.42,68.12
296,3_A,2o,30.28,1.48,68.24
297,T_J,ssame,30.13,1.28,68.58
298,3_Q,2o,30.12,3.67,66.22
299,3_J,2o,30.1,4.95,64.95
300,3_T,2o,29.77,6.71,63.52
301,8_T,ssame,29.58,2.01,68.41
302,3_8,2o,29.47,12.58,57.95
303,3_9,2o,29.42,9.31,61.26
304,9_T,ssame,29.42,1.89,68.69
305,3_K,1o,28.81,2.75,68.44
306,3_K,sdifferent,28.81,2.57,68.61
307,8_9,ssame,28.59,2.97,68.45
308,3_A,sdifferent,28.59,1.47,69.94
309,3_A,1o,28.56,1.6,69.84
310,7_K,2o,28.48,3.92,67.6
311,7_Q,2o,28.48,4.61,66.91
312,3_Q,sdifferent,28.44,3.57,67.99
313,3_J,sdifferent,28.44,4.81,66.75
314,3_Q,1o,28.39,3.8,67.81
315,3_J,1o,28.39,5.1,66.51
316,7_J,2o,28.2,5.86,65.95
317,3_T,sdifferent,28.15,6.51,65.34
318,7_A,2o,28.14,2.8,69.07
319,3_T,1o,28.07,6.89,65.04
320,7_T,2o,27.91,7.56,64.53
321,3_8,sdifferent,27.89,12.1,60.01
322,3_9,sdifferent,27.85,8.99,63.16
323,3_8,1o,27.78,12.84,59.38
324,3_9,1o,27.74,9.52,62.74
325,7_9,2o,27.67,9.97,62.36
326,7_K,sdifferent,26.89,3.79,69.32
327,7_Q,sdifferent,26.89,4.48,68.63
328,7_K,1o,26.73,4.06,69.21
329,7_Q,1o,26.72,4.76,68.52
330,7_J,sdifferent,26.63,5.7,67.67
331,7_A,sdifferent,26.59,2.7,70.71
332,7_J,1o,26.44,6.04,67.52
333,7_A,1o,26.39,2.92,70.68
334,7_T,sdifferent,26.37,7.36,66.27
335,4_7,2o,26.35,45.94,27.71
336,6_7,2o,26.17,33.06,40.77
337,7_9,sdifferent,26.15,9.68,64.17
338,7_T,1o,26.14,7.79,66.06
339,5_7,2o,26.07,39.94,33.99
340,7_8,2o,25.91,13.04,61.05
341,7_9,1o,25.89,10.26,63.85
342,4_7,1o,25.1,46.69,28.21
343,4_7,sdifferent,25.0,43.17,31.83
344,6_7,1o,24.9,33.65,41.46
345,6_7,sdifferent,24.82,31.21,43.97
346,5_7,1o,24.81,40.61,34.58
347,5_7,sdifferent,24.74,37.6,37.66
348,7_8,sdifferent,24.51,12.61,62.88
349,7_8,1o,24.09,13.39,62.52
350,K_K,2o,18.41,0.38,81.22
351,A_A,2o,18.13,0.37,81.5
352,J_J,2o,18.1,0.39,81.5
353,Q_Q,2o,18.0,0.38,81.62
354,T_T,2o,17.88,0.46,81.66
355,9_9,2o,17.6,0.62,81.77
356,8_8,2o,17.28,0.89,81.83
357,K_K,1o,17.1,0.46,82.43
358,A_A,1o,16.83,0.45,82.71
359,J_J,1o,16.81,0.48,82.71
360,Q_Q,1o,16.69,0.46,82.85
361,T_T,1o,16.59,0.55,82.86
362,9_9,1o,16.32,0.71,82.97
363,8_8,1o,15.99,0.98,83.03
364,7_7,2o,11.45,4.23,84.32
365,3_7,sdifferent,7.16,85.69,7.16
366,3_7,2o,7.16,90.7,2.15
