,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_7,2o,69.74,10.21,20.05
1,2_7,1o,69.26,10.39,20.35
2,2_6,2o,68.23,2.96,28.8
3,3_7,2o,68.22,10.04,21.74
4,4_7,2o,68.14,9.98,21.88
5,2_6,1o,68.0,3.05,28.95
6,2_6,1o,67.87,3.01,29.12
7,2_6,ssame,67.75,3.09,29.15
8,3_7,1o,67.7,10.26,22.04
9,4_7,1o,67.62,10.21,22.17
10,2_8,2o,66.91,3.03,30.06
11,7_8,2o,66.87,9.29,23.84
12,3_6,2o,66.79,2.93,30.27
13,3_8,2o,66.73,3.01,30.26
14,2_3,2o,66.63,3.01,30.35
15,2_8,1o,66.61,3.12,30.27
16,2_4,2o,66.58,3.0,30.41
17,3_6,1o,66.52,3.02,30.45
18,7_8,1o,66.51,9.52,23.98
19,2_8,1o,66.51,3.07,30.42
20,3_8,1o,66.43,3.1,30.48
21,3_6,1o,66.41,3.0,30.6
22,2_8,ssame,66.37,3.16,30.47
23,2_5,2o,66.33,2.99,30.68
24,3_8,1o,66.33,3.07,30.59
25,5_7,2o,66.26,9.85,23.89
26,2_3,1o,66.26,3.08,30.66
27,2_3,1o,66.25,3.06,30.69
28,3_6,ssame,66.25,3.08,30.67
29,2_4,1o,66.21,3.08,30.71
30,2_4,1o,66.2,3.05,30.75
31,3_8,ssame,66.19,3.16,30.64
32,2_5,1o,66.01,3.07,30.92
33,2_3,ssame,65.96,3.13,30.91
34,2_5,1o,65.94,3.03,31.03
35,6_7,2o,65.91,9.7,24.39
36,2_4,ssame,65.91,3.13,30.97
37,5_7,1o,65.76,10.09,24.15
38,2_5,ssame,65.69,3.12,31.19
39,4_6,2o,65.61,2.92,31.47
40,2_7,sdifferent,65.59,9.81,24.6
41,4_8,2o,65.51,2.99,31.5
42,6_7,1o,65.46,9.95,24.59
43,4_6,1o,65.32,3.01,31.67
44,4_6,1o,65.19,3.0,31.81
45,4_8,1o,65.18,3.08,31.73
46,3_4,2o,65.14,2.97,31.88
47,4_8,1o,65.08,3.07,31.85
48,4_6,ssame,65.01,3.08,31.9
