,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_Q,2o,75.12,2.76,22.12
1,2_J,2o,74.77,2.75,22.48
2,2_Q,1o,74.66,2.88,22.46
3,2_T,2o,74.43,2.74,22.83
4,2_J,1o,74.3,2.87,22.83
5,2_7,2o,74.3,2.33,23.37
6,2_8,2o,74.27,2.74,22.99
7,2_9,2o,74.19,2.74,23.07
8,2_T,1o,73.95,2.86,23.19
9,2_7,1o,73.79,2.45,23.77
10,2_8,1o,73.76,2.86,23.38
11,2_9,1o,73.69,2.86,23.45
12,2_6,2o,73.25,2.24,24.51
13,2_6,1o,72.72,2.37,24.91
14,2_3,2o,72.64,2.62,24.75
15,2_4,2o,72.23,2.59,25.18
16,2_3,1o,72.12,2.74,25.14
17,2_5,2o,71.83,2.57,25.61
18,2_4,1o,71.7,2.73,25.58
19,2_5,1o,71.28,2.71,26.0
20,2_Q,sdifferent,70.73,2.67,26.6
21,2_J,sdifferent,70.41,2.67,26.93
22,2_T,sdifferent,70.09,2.66,27.25
23,2_7,sdifferent,69.95,2.28,27.77
24,2_8,sdifferent,69.92,2.66,27.43
25,2_9,sdifferent,69.86,2.66,27.49
26,2_6,sdifferent,68.98,2.21,28.81
27,2_3,sdifferent,68.42,2.57,29.02
28,2_4,sdifferent,68.04,2.54,29.42
29,2_5,sdifferent,67.66,2.52,29.81
30,3_Q,2o,62.09,0.76,37.16
31,3_J,2o,61.78,0.74,37.48
32,3_8,2o,61.75,0.74,37.51
33,4_Q,2o,61.72,0.73,37.55
34,3_T,2o,61.47,0.73,37.8
35,3_Q,1o,61.43,0.82,37.75
36,3_Q,1o,61.42,0.84,37.74
37,4_J,2o,61.41,0.72,37.87
38,3_9,2o,61.31,0.73,37.96
39,4_9,2o,61.26,0.72,38.02
40,3_J,1o,61.11,0.8,38.08
41,4_T,2o,61.11,0.71,38.19
42,3_J,1o,61.1,0.83,38.07
43,3_8,1o,61.09,0.8,38.12
44,5_T,2o,61.07,0.7,38.24
45,4_Q,1o,61.06,0.8,38.14
46,5_J,2o,61.05,0.7,38.25
47,4_Q,1o,61.05,0.81,38.14
48,3_8,1o,61.03,0.83,38.14
49,3_Q,ssame,60.95,0.9,38.15
50,3_T,1o,60.8,0.79,38.41
51,3_T,1o,60.79,0.82,38.4
52,4_J,1o,60.74,0.79,38.47
53,4_J,1o,60.73,0.8,38.47
54,3_9,1o,60.64,0.79,38.57
55,3_J,ssame,60.63,0.89,38.49
56,3_9,1o,60.6,0.82,38.58
57,4_9,1o,60.59,0.79,38.62
58,3_8,ssame,60.57,0.89,38.54
59,4_Q,ssame,60.57,0.89,38.54
60,4_9,1o,60.56,0.81,38.64
61,5_Q,2o,60.53,1.54,37.93
62,4_8,2o,60.5,0.72,38.78
63,4_T,1o,60.43,0.78,38.79
64,4_T,1o,60.42,0.79,38.79
65,5_T,1o,60.38,0.78,38.84
66,5_T,1o,60.38,0.78,38.84
67,5_J,1o,60.37,0.78,38.85
68,5_J,1o,60.37,0.78,38.85
69,3_T,ssame,60.31,0.88,38.81
70,6_J,2o,60.29,1.45,38.26
71,4_J,ssame,60.25,0.88,38.88
72,3_7,2o,60.22,0.74,39.04
73,3_9,ssame,60.13,0.88,39.0
74,4_9,ssame,60.08,0.88,39.05
75,5_9,2o,60.02,0.7,39.28
76,4_T,ssame,59.93,0.87,39.2
77,6_T,2o,59.89,0.65,39.46
78,5_T,ssame,59.88,0.87,39.25
79,5_J,ssame,59.87,0.87,39.26
80,5_Q,1o,59.85,1.63,38.52
81,5_Q,1o,59.85,1.63,38.52
