,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_9,2o,73.76,5.78,20.46
1,2_9,1o,73.34,5.9,20.76
2,3_9,2o,73.31,5.72,20.97
3,4_9,2o,73.21,5.68,21.1
4,3_9,1o,72.87,5.86,21.27
5,4_9,1o,72.76,5.84,21.4
6,6_9,2o,72.01,5.47,22.52
7,5_9,2o,71.68,5.54,22.78
8,6_9,1o,71.53,5.65,22.82
9,5_9,1o,71.2,5.72,23.08
10,9_T,2o,71.15,4.92,23.92
11,9_T,1o,70.85,5.09,24.07
12,7_9,2o,70.47,5.37,24.15
13,2_8,2o,70.34,1.31,28.35
14,3_8,2o,70.3,1.29,28.42
15,2_8,1o,70.11,1.39,28.5
16,8_9,2o,70.07,5.3,24.64
17,3_8,1o,70.07,1.37,28.56
18,7_9,1o,70.03,5.55,24.42
19,2_7,2o,70.0,1.31,28.69
20,2_8,1o,69.99,1.35,28.66
21,3_8,1o,69.94,1.35,28.72
22,2_8,ssame,69.93,1.43,28.64
23,3_8,ssame,69.88,1.43,28.69
24,2_7,1o,69.71,1.39,28.9
25,8_9,1o,69.67,5.48,24.85
26,2_7,1o,69.64,1.35,29.01
27,2_7,ssame,69.53,1.43,29.04
28,2_9,sdifferent,69.45,5.57,24.98
29,3_9,sdifferent,69.02,5.53,25.44
30,4_8,2o,69.01,1.28,29.72
31,4_9,sdifferent,68.93,5.51,25.56
32,4_8,1o,68.76,1.36,29.88
33,2_6,2o,68.7,1.31,29.99
34,3_7,2o,68.69,1.28,30.03
35,4_8,1o,68.63,1.35,30.03
36,4_8,ssame,68.5,1.43,30.07
37,3_7,1o,68.38,1.36,30.26
38,2_6,1o,68.33,1.35,30.33
39,2_6,1o,68.33,1.39,30.28
40,3_7,1o,68.31,1.34,30.36
41,2_T,2o,68.14,1.35,30.51
42,3_7,ssame,68.12,1.42,30.46
43,2_6,ssame,68.09,1.43,30.48
44,2_T,1o,67.83,1.43,30.74
45,6_9,sdifferent,67.8,5.33,26.87
46,3_T,2o,67.77,1.32,30.91
47,4_T,2o,67.73,1.3,30.96
48,2_T,1o,67.73,1.39,30.88
49,2_3,2o,67.64,1.37,30.99
50,2_4,2o,67.6,1.35,31.05
51,2_T,ssame,67.59,1.47,30.94
52,5_8,2o,67.58,1.26,31.16
53,5_T,2o,67.57,1.29,31.14
54,5_9,sdifferent,67.51,5.4,27.1
55,3_T,1o,67.46,1.4,31.14
56,4_7,2o,67.45,1.27,31.28
57,4_T,1o,67.42,1.38,31.19
58,3_6,2o,67.39,1.28,31.33
59,3_T,1o,67.35,1.38,31.27
60,4_T,1o,67.31,1.38,31.31
61,5_8,1o,67.3,1.34,31.36
62,2_3,1o,67.25,1.43,31.32
63,5_T,1o,67.25,1.38,31.37
64,2_3,1o,67.25,1.41,31.34
65,3_T,ssame,67.21,1.46,31.33
66,2_4,1o,67.2,1.43,31.38
67,2_4,1o,67.2,1.39,31.4
68,5_8,1o,67.17,1.34,31.49
69,4_T,ssame,67.17,1.46,31.38
70,5_T,1o,67.15,1.38,31.47
71,9_T,sdifferent,67.14,4.85,28.02
72,4_7,1o,67.12,1.35,31.53
73,2_5,2o,67.11,1.33,31.55
74,4_7,1o,67.05,1.34,31.61
75,5_T,ssame,67.01,1.46,31.54
76,5_8,ssame,67.0,1.42,31.58
77,3_6,1o,67.0,1.36,31.64
78,3_6,1o,66.99,1.34,31.67
79,2_3,ssame,66.94,1.47,31.59
80,2_4,ssame,66.89,1.47,31.64
81,4_7,ssame,66.79,1.42,31.79
82,6_8,2o,66.78,1.22,32.01
83,6_T,2o,66.72,1.25,32.03
84,2_5,1o,66.71,1.38,31.91
85,2_5,1o,66.71,1.42,31.87
86,3_6,ssame,66.68,1.42,31.9
87,6_8,1o,66.48,1.3,32.22
88,4_6,2o,66.43,1.27,32.3
89,7_9,sdifferent,66.42,5.25,28.33
90,2_5,ssame,66.4,1.46,32.15
91,6_T,1o,66.39,1.33,32.27
92,6_8,1o,66.35,1.3,32.35
93,6_T,1o,66.29,1.33,32.38
94,3_4,2o,66.29,1.32,32.39
95,2_8,sdifferent,66.18,1.27,32.55
96,6_8,ssame,66.16,1.38,32.46
97,3_8,sdifferent,66.14,1.27,32.6
98,6_T,ssame,66.12,1.42,32.46
99,8_9,sdifferent,66.09,5.19,28.72
100,4_6,1o,66.03,1.35,32.62
101,5_7,2o,66.03,1.25,32.72
102,4_6,1o,66.01,1.34,32.65
103,3_4,1o,65.87,1.4,32.74
104,3_4,1o,65.87,1.38,32.75
105,7_8,2o,65.83,1.22,32.94
106,2_7,sdifferent,65.83,1.27,32.9
107,3_5,2o,65.8,1.31,32.89
108,7_T,2o,65.79,1.26,32.95
109,5_7,1o,65.66,1.33,33.01
110,4_6,ssame,65.64,1.42,32.94
111,5_7,1o,65.6,1.33,33.07
112,7_8,1o,65.5,1.3,33.2
113,3_4,ssame,65.48,1.46,33.06
114,6_7,2o,65.47,1.21,33.32
115,7_8,1o,65.43,1.3,33.27
116,7_T,1o,65.42,1.34,33.24
117,3_5,1o,65.38,1.39,33.23
118,7_T,1o,65.38,1.34,33.28
119,3_5,1o,65.37,1.37,33.26
120,5_7,ssame,65.3,1.41,33.29
121,7_8,ssame,65.18,1.38,33.44
122,7_T,ssame,65.15,1.42,33.43
123,6_7,1o,65.1,1.29,33.61
124,6_7,1o,65.03,1.29,33.68
125,5_6,2o,65.0,1.25,33.75
126,3_5,ssame,64.99,1.45,33.57
127,4_8,sdifferent,64.95,1.27,33.78
128,8_T,2o,64.87,1.26,33.87
129,2_J,2o,64.85,14.69,20.46
130,4_5,2o,64.84,1.29,33.87
131,6_7,ssame,64.72,1.37,33.91
132,3_7,sdifferent,64.62,1.26,34.12
133,2_6,sdifferent,64.59,1.27,34.14
134,5_6,1o,64.56,1.33,34.1
135,5_6,1o,64.56,1.33,34.11
136,8_T,1o,64.48,1.34,34.17
137,8_T,1o,64.46,1.34,34.2
138,3_J,2o,64.45,14.58,20.97
139,4_J,2o,64.41,14.48,21.1
140,4_5,1o,64.41,1.37,34.22
141,4_5,1o,64.4,1.37,34.24
142,2_J,1o,64.33,14.91,20.76
143,6_J,2o,64.33,14.28,21.39
144,8_T,ssame,64.19,1.42,34.39
145,7_J,2o,64.16,14.25,21.58
146,5_6,ssame,64.15,1.41,34.44
147,2_T,sdifferent,64.06,1.31,34.63
148,5_J,2o,63.96,14.39,21.65
149,4_5,ssame,63.95,1.44,34.61
150,3_J,1o,63.93,14.8,21.27
151,4_J,1o,63.88,14.72,21.4
152,8_J,2o,63.83,14.47,21.7
153,6_J,1o,63.81,14.51,21.68
154,3_T,sdifferent,63.72,1.3,34.98
155,7_J,1o,63.7,14.49,21.81
156,4_T,sdifferent,63.68,1.3,35.02
157,5_8,sdifferent,63.63,1.26,35.11
158,2_3,sdifferent,63.62,1.32,35.06
159,2_4,sdifferent,63.57,1.31,35.12
160,5_T,sdifferent,63.54,1.3,35.16
161,4_7,sdifferent,63.48,1.26,35.26
162,5_J,1o,63.44,14.63,21.94
163,8_J,1o,63.42,14.71,21.87
164,3_6,sdifferent,63.39,1.26,35.36
165,2_5,sdifferent,63.14,1.29,35.57
166,6_8,sdifferent,62.88,1.22,35.9
167,6_T,sdifferent,62.76,1.26,35.98
168,4_6,sdifferent,62.5,1.26,36.24
169,3_4,sdifferent,62.37,1.3,36.34
170,5_7,sdifferent,62.16,1.25,36.59
171,7_8,sdifferent,62.01,1.23,36.77
172,3_5,sdifferent,61.93,1.28,36.79
173,7_T,sdifferent,61.89,1.26,36.84
174,6_7,sdifferent,61.64,1.21,37.14
175,5_6,sdifferent,61.18,1.25,37.57
176,2_J,sdifferent,61.09,13.93,24.98
177,8_T,sdifferent,61.04,1.27,37.69
178,4_5,sdifferent,61.04,1.28,37.67
179,3_J,sdifferent,60.72,13.83,25.44
180,4_J,sdifferent,60.68,13.75,25.56
181,6_J,sdifferent,60.61,13.57,25.82
182,7_J,sdifferent,60.5,13.55,25.95
183,5_J,sdifferent,60.28,13.67,26.05
184,8_J,sdifferent,60.23,13.76,26.0
185,2_Q,2o,53.47,2.65,43.88
186,3_Q,2o,53.3,2.62,44.08
187,4_Q,2o,53.3,2.6,44.09
188,6_Q,2o,53.05,2.54,44.4
189,5_Q,2o,52.89,2.59,44.52
190,2_Q,1o,52.84,2.7,44.46
191,7_Q,2o,52.7,2.8,44.5
192,4_Q,1o,52.67,2.69,44.64
193,3_Q,1o,52.67,2.69,44.64
194,6_Q,1o,52.43,2.64,44.93
195,2_Q,1o,52.32,2.75,44.93
196,5_Q,1o,52.26,2.68,45.06
197,4_Q,1o,52.16,2.7,45.14
198,3_Q,1o,52.16,2.71,45.13
199,7_Q,1o,52.14,2.9,44.96
200,2_2,2o,52.12,1.43,46.46
201,6_Q,1o,51.9,2.64,45.46
