,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,5_Q,2o,74.05,3.91,22.04
1,5_T,2o,73.72,3.49,22.79
2,5_J,2o,73.7,3.89,22.4
3,5_Q,1o,73.57,4.05,22.38
4,5_T,1o,73.23,3.63,23.15
5,5_J,1o,73.22,4.04,22.75
6,2_5,2o,72.58,3.88,23.54
7,5_9,2o,72.39,3.39,24.21
8,2_5,1o,72.08,4.02,23.9
9,5_9,1o,71.87,3.54,24.59
10,5_8,2o,71.39,3.29,25.32
11,3_5,2o,71.02,3.75,25.23
12,5_8,1o,70.83,3.46,25.7
13,3_5,1o,70.49,3.91,25.6
14,5_7,2o,69.98,3.19,26.84
15,5_Q,sdifferent,69.75,3.77,26.49
16,4_5,2o,69.47,3.61,26.92
17,5_T,sdifferent,69.44,3.39,27.18
18,5_J,sdifferent,69.42,3.76,26.82
19,5_7,1o,69.4,3.37,27.23
20,5_6,2o,68.93,3.09,27.98
21,4_5,1o,68.91,3.81,27.28
22,2_5,sdifferent,68.42,3.74,27.84
23,5_6,1o,68.34,3.29,28.37
24,5_9,sdifferent,68.2,3.31,28.5
25,2_3,2o,67.41,0.83,31.75
26,5_8,sdifferent,67.25,3.23,29.52
27,2_4,2o,67.25,0.81,31.94
28,2_3,1o,66.99,0.89,32.12
29,2_3,1o,66.97,0.87,32.16
30,3_5,sdifferent,66.96,3.65,29.39
31,2_4,1o,66.83,0.88,32.29
32,2_4,1o,66.8,0.85,32.35
33,2_3,ssame,66.72,0.93,32.36
34,2_4,ssame,66.56,0.92,32.52
35,2_7,2o,66.1,0.74,33.16
36,2_Q,2o,66.07,0.75,33.18
37,3_8,2o,66.02,0.72,33.25
38,5_7,sdifferent,65.95,3.15,30.91
39,3_Q,2o,65.93,0.72,33.34
40,3_4,2o,65.84,0.78,33.38
41,2_8,2o,65.82,0.74,33.44
42,4_Q,2o,65.81,0.7,33.49
43,2_J,2o,65.76,0.74,33.5
44,2_7,1o,65.64,0.78,33.58
45,3_J,2o,65.62,0.71,33.66
46,2_Q,1o,65.61,0.79,33.6
47,3_8,1o,65.58,0.78,33.65
48,2_7,1o,65.54,0.83,33.63
49,4_5,sdifferent,65.52,3.55,30.93
50,4_9,2o,65.51,0.7,33.79
51,4_J,2o,65.5,0.69,33.81
52,2_Q,1o,65.49,0.84,33.67
53,3_Q,1o,65.48,0.78,33.73
54,2_9,2o,65.47,0.74,33.79
55,3_8,1o,65.44,0.81,33.75
56,3_4,1o,65.39,0.85,33.76
57,3_4,1o,65.37,0.84,33.79
58,4_Q,1o,65.37,0.77,33.86
59,2_8,1o,65.36,0.78,33.86
60,2_T,2o,65.36,0.74,33.9
61,3_Q,1o,65.35,0.81,33.84
62,3_9,2o,65.34,0.71,33.95
63,2_J,1o,65.29,0.78,33.93
64,2_7,ssame,65.27,0.87,33.87
65,2_6,2o,65.26,0.75,33.99
66,2_8,1o,65.24,0.83,33.93
67,4_Q,1o,65.23,0.78,33.99
68,3_T,2o,65.23,0.71,34.06
69,2_Q,ssame,65.22,0.88,33.91
70,3_8,ssame,65.18,0.87,33.95
71,3_J,1o,65.17,0.77,34.06
72,2_J,1o,65.17,0.83,34.0
73,4_T,2o,65.1,0.69,34.21
74,3_Q,ssame,65.09,0.87,34.04
75,3_4,ssame,65.08,0.91,34.01
76,4_9,1o,65.06,0.77,34.17
77,4_J,1o,65.05,0.76,34.19
78,3_J,1o,65.04,0.8,34.17
79,2_9,1o,65.0,0.78,34.22
80,5_6,sdifferent,64.97,3.08,31.95
81,4_Q,ssame,64.97,0.86,34.17
82,2_8,ssame,64.96,0.87,34.17
83,4_J,1o,64.91,0.77,34.32
84,4_9,1o,64.91,0.79,34.3
85,2_J,ssame,64.89,0.87,34.24
86,2_T,1o,64.89,0.78,34.33
87,2_9,1o,64.88,0.83,34.29
88,3_9,1o,64.88,0.77,34.35
89,3_7,2o,64.86,0.72,34.42
90,4_8,2o,64.8,0.7,34.5
91,2_6,1o,64.78,0.79,34.43
92,2_T,1o,64.77,0.83,34.41
93,3_T,1o,64.77,0.77,34.47
94,3_J,ssame,64.77,0.86,34.38
95,3_9,1o,64.74,0.8,34.46
96,2_6,1o,64.7,0.84,34.46
97,4_9,ssame,64.66,0.86,34.49
98,4_T,1o,64.65,0.76,34.59
99,4_J,ssame,64.65,0.84,34.51
100,3_T,1o,64.63,0.8,34.57
101,2_9,ssame,64.6,0.87,34.54
102,4_T,1o,64.5,0.77,34.72
103,2_T,ssame,64.48,0.87,34.65
104,3_9,ssame,64.47,0.86,34.67
105,2_6,ssame,64.4,0.87,34.73
106,3_7,1o,64.39,0.77,34.84
107,3_T,ssame,64.36,0.86,34.79
108,4_8,1o,64.33,0.77,34.9
109,3_7,1o,64.28,0.8,34.92
110,4_T,ssame,64.24,0.85,34.92
111,4_8,1o,64.19,0.79,35.02
112,3_6,2o,64.03,0.72,35.25
113,3_7,ssame,63.98,0.86,35.16
114,4_8,ssame,63.91,0.86,35.24
115,4_7,2o,63.64,0.7,35.67
116,3_6,1o,63.53,0.78,35.69
117,3_6,1o,63.44,0.81,35.75
118,2_3,sdifferent,63.37,0.82,35.81
119,2_4,sdifferent,63.23,0.8,35.97
120,4_7,1o,63.14,0.77,36.09
121,3_6,ssame,63.12,0.86,36.02
122,4_7,1o,63.02,0.78,36.19
123,4_6,2o,62.8,0.7,36.49
124,4_7,ssame,62.7,0.85,36.44
125,4_6,1o,62.28,0.77,36.95
126,4_6,1o,62.19,0.79,37.02
127,6_J,2o,62.13,0.64,37.24
128,2_7,sdifferent,62.03,0.74,37.22
129,2_Q,sdifferent,61.99,0.75,37.26
130,3_8,sdifferent,61.96,0.74,37.3
131,3_4,sdifferent,61.92,0.79,37.29
132,3_Q,sdifferent,61.88,0.74,37.38
133,4_6,ssame,61.84,0.85,37.31
134,2_8,sdifferent,61.77,0.74,37.49
135,4_Q,sdifferent,61.77,0.73,37.5
136,2_J,sdifferent,61.7,0.74,37.56
137,3_J,sdifferent,61.59,0.73,37.68
138,6_J,1o,61.5,0.72,37.78
139,4_9,sdifferent,61.49,0.73,37.78
140,4_J,sdifferent,61.48,0.72,37.79
141,6_J,1o,61.47,0.72,37.81
142,2_9,sdifferent,61.44,0.74,37.82
143,2_T,sdifferent,61.34,0.74,37.92
144,3_9,sdifferent,61.33,0.73,37.94
145,2_6,sdifferent,61.27,0.75,37.98
146,3_T,sdifferent,61.23,0.73,38.04
147,4_T,sdifferent,61.12,0.72,38.16
148,6_J,ssame,61.03,0.8,38.17
149,3_7,sdifferent,60.9,0.74,38.37
150,4_8,sdifferent,60.83,0.73,38.44
151,6_T,2o,60.59,0.63,38.78
152,3_6,sdifferent,60.13,0.74,39.13
153,6_9,2o,59.98,0.64,39.38
154,6_T,1o,59.92,0.72,39.37
155,6_T,1o,59.9,0.72,39.38
156,6_Q,2o,59.83,2.93,37.24
157,4_7,sdifferent,59.76,0.73,39.51
158,6_8,2o,59.44,0.64,39.91
159,7_T,2o,59.41,0.63,39.96
160,6_T,ssame,59.36,0.8,39.83
161,6_9,1o,59.31,0.72,39.97
162,6_9,1o,59.27,0.72,40.0
163,6_Q,1o,59.18,3.03,37.79
164,6_Q,1o,59.15,3.03,37.82
165,4_6,sdifferent,59.0,0.74,40.27
166,7_9,2o,58.8,0.64,40.56
167,6_8,1o,58.77,0.72,40.51
168,6_9,ssame,58.74,0.8,40.46
169,7_J,2o,58.74,2.84,38.41
170,6_8,1o,58.73,0.73,40.54
171,7_T,1o,58.7,0.72,40.58
172,7_T,1o,58.7,0.72,40.58
173,6_Q,ssame,58.69,3.13,38.18
174,6_7,2o,58.46,0.64,40.9
175,7_8,2o,58.27,0.64,41.09
176,6_J,sdifferent,58.23,0.68,41.08
177,6_8,ssame,58.18,0.81,41.01
178,7_9,1o,58.1,0.72,41.18
179,7_9,1o,58.08,0.72,41.2
180,7_T,ssame,58.08,0.8,41.12
181,7_J,1o,58.06,2.95,39.0
182,7_Q,2o,58.05,2.53,39.42
183,7_J,1o,58.04,2.95,39.01
