,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,3_Q,2o,74.76,3.14,22.1
1,3_J,2o,74.42,3.13,22.46
2,3_Q,1o,74.3,3.26,22.44
3,3_8,2o,74.27,2.72,23.01
4,3_T,2o,74.07,3.11,22.81
5,3_J,1o,73.94,3.25,22.81
6,3_9,2o,73.83,3.11,23.05
7,3_8,1o,73.76,2.84,23.4
8,3_T,1o,73.59,3.24,23.17
9,3_9,1o,73.33,3.24,23.43
10,2_3,2o,73.29,3.12,23.59
11,3_7,2o,72.86,2.61,24.53
12,2_3,1o,72.8,3.23,23.97
13,3_7,1o,72.32,2.75,24.93
14,3_6,2o,71.81,2.52,25.67
15,3_6,1o,71.26,2.67,26.07
16,3_4,2o,70.79,2.87,26.35
17,3_Q,sdifferent,70.4,3.04,26.56
18,3_5,2o,70.39,2.84,26.77
19,3_4,1o,70.23,3.03,26.74
20,3_J,sdifferent,70.08,3.03,26.89
21,3_8,sdifferent,69.92,2.66,27.43
22,3_5,1o,69.82,3.02,27.16
23,3_T,sdifferent,69.76,3.02,27.22
24,3_9,sdifferent,69.53,3.02,27.45
25,2_3,sdifferent,69.07,3.03,27.9
26,3_7,sdifferent,68.61,2.57,28.81
27,3_6,sdifferent,67.64,2.5,29.86
28,3_4,sdifferent,66.7,2.83,30.47
29,3_5,sdifferent,66.33,2.81,30.86
30,2_Q,2o,65.89,0.78,33.33
31,2_J,2o,65.58,0.77,33.66
32,2_Q,1o,65.42,0.82,33.76
33,2_7,2o,65.42,0.76,33.82
34,2_Q,1o,65.3,0.86,33.84
35,2_T,2o,65.27,0.75,33.97
36,2_8,2o,65.15,0.76,34.1
37,2_J,1o,65.11,0.8,34.09
38,2_9,2o,65.11,0.75,34.14
39,2_Q,ssame,65.02,0.9,34.08
40,2_J,1o,64.98,0.85,34.16
41,2_7,1o,64.94,0.8,34.26
42,2_7,1o,64.81,0.85,34.34
43,2_T,1o,64.8,0.79,34.41
44,2_J,ssame,64.7,0.89,34.41
45,2_T,1o,64.67,0.84,34.49
46,2_8,1o,64.66,0.8,34.54
47,2_9,1o,64.63,0.79,34.58
48,2_6,2o,64.62,0.77,34.61
49,2_7,ssame,64.52,0.89,34.59
50,2_8,1o,64.51,0.85,34.64
51,2_9,1o,64.49,0.84,34.67
52,2_T,ssame,64.38,0.88,34.74
53,2_8,ssame,64.22,0.89,34.89
54,2_9,ssame,64.2,0.88,34.92
55,2_6,1o,64.13,0.81,35.07
56,2_6,1o,64.01,0.86,35.13
57,2_4,2o,63.82,0.83,35.35
58,2_6,ssame,63.7,0.89,35.41
59,2_5,2o,63.46,0.81,35.73
60,2_4,1o,63.3,0.87,35.83
61,2_4,1o,63.22,0.9,35.88
62,2_5,1o,62.93,0.85,36.22
63,2_4,ssame,62.87,0.94,36.19
64,2_5,1o,62.85,0.89,36.26
65,2_5,ssame,62.49,0.93,36.58
66,4_Q,2o,62.07,0.72,37.2
67,2_Q,sdifferent,61.82,0.77,37.41
68,4_J,2o,61.76,0.71,37.53
69,4_9,2o,61.61,0.71,37.68
70,2_J,sdifferent,61.53,0.76,37.7
71,4_T,2o,61.46,0.7,37.85
72,4_Q,1o,61.43,0.79,37.77
73,5_T,2o,61.42,0.69,37.9
74,4_Q,1o,61.41,0.8,37.79
75,5_J,2o,61.4,0.69,37.91
76,2_7,sdifferent,61.38,0.76,37.86
77,2_T,sdifferent,61.25,0.75,37.99
78,4_J,1o,61.12,0.78,38.1
79,2_8,sdifferent,61.11,0.76,38.13
80,2_9,sdifferent,61.1,0.75,38.15
81,4_J,1o,61.09,0.79,38.12
82,4_9,1o,60.97,0.78,38.26
83,4_Q,ssame,60.95,0.88,38.17
84,4_9,1o,60.92,0.8,38.29
85,5_Q,2o,60.84,1.57,37.58
86,4_T,1o,60.81,0.77,38.43
87,4_T,1o,60.78,0.78,38.44
88,5_T,1o,60.76,0.77,38.47
89,5_J,1o,60.75,0.77,38.48
90,5_T,1o,60.73,0.78,38.49
91,5_J,1o,60.72,0.77,38.5
92,2_6,sdifferent,60.65,0.77,38.58
93,4_J,ssame,60.63,0.87,38.5
94,6_J,2o,60.6,1.48,37.92
95,4_8,2o,60.5,0.72,38.78
96,4_9,ssame,60.46,0.87,38.67
97,5_9,2o,60.37,0.69,38.94
98,4_T,ssame,60.31,0.86,38.83
99,5_T,ssame,60.27,0.86,38.88
100,5_J,ssame,60.26,0.86,38.89
101,6_T,2o,60.24,0.64,39.12
102,5_Q,1o,60.19,1.66,38.15
103,5_Q,1o,60.16,1.66,38.17
104,2_4,sdifferent,59.92,0.82,39.26
105,6_J,1o,59.91,1.58,38.51
106,6_J,1o,59.91,1.57,38.52
107,4_8,1o,59.82,0.79,39.4
108,4_8,1o,59.77,0.81,39.43
109,4_7,2o,59.76,0.71,39.53
110,5_9,1o,59.7,0.77,39.53
111,5_Q,ssame,59.69,1.75,38.56
112,5_9,1o,59.65,0.78,39.57
113,2_5,sdifferent,59.58,0.8,39.61
114,6_T,1o,59.54,0.73,39.73
115,6_T,1o,59.54,0.73,39.74
116,6_J,ssame,59.42,1.67,38.92
117,5_8,2o,59.26,0.7,40.05
118,4_8,ssame,59.23,0.88,39.9
119,6_9,2o,59.19,0.64,40.16
120,6_Q,2o,59.17,2.07,38.76
121,4_6,2o,59.14,0.72,40.14
122,5_9,ssame,59.12,0.86,40.02
123,4_7,1o,59.08,0.78,40.14
124,4_7,1o,59.03,0.8,40.17
125,6_T,ssame,58.98,0.81,40.21
126,5_8,1o,58.55,0.78,40.67
127,5_7,2o,58.52,0.69,40.79
128,5_8,1o,58.5,0.79,40.71
129,4_7,ssame,58.49,0.87,40.65
130,6_Q,1o,58.48,2.17,39.36
131,6_9,1o,58.48,0.73,40.8
132,6_Q,1o,58.47,2.17,39.36
133,6_9,1o,58.46,0.73,40.81
134,4_6,1o,58.45,0.79,40.76
135,4_6,1o,58.42,0.81,40.78
136,7_T,2o,58.27,1.43,40.3
137,4_5,2o,58.19,0.76,41.05
138,4_Q,sdifferent,58.17,0.75,41.08
139,7_J,2o,58.08,2.03,39.89
140,6_8,2o,58.08,0.65,41.27
141,7_9,2o,58.01,0.64,41.34
142,6_Q,ssame,57.97,2.26,39.77
143,5_6,2o,57.9,0.7,41.4
144,5_8,ssame,57.89,0.87,41.25
145,4_J,sdifferent,57.88,0.74,41.37
146,4_6,ssame,57.85,0.87,41.28
147,6_9,ssame,57.83,0.81,41.35
148,5_7,1o,57.81,0.77,41.42
149,5_7,1o,57.77,0.78,41.45
150,4_9,sdifferent,57.74,0.74,41.52
151,4_T,sdifferent,57.6,0.73,41.66
152,5_T,sdifferent,57.56,0.73,41.7
153,5_J,sdifferent,57.55,0.73,41.72
154,7_T,1o,57.55,1.52,40.93
155,7_T,1o,57.52,1.53,40.95
156,7_Q,2o,57.47,2.47,40.06
157,4_5,1o,57.47,0.83,41.7
158,4_5,1o,57.46,0.84,41.69
159,7_J,1o,57.37,2.13,40.51
160,7_J,1o,57.34,2.13,40.53
161,6_7,2o,57.34,0.65,42.01
162,6_8,1o,57.33,0.74,41.94
163,6_8,1o,57.31,0.74,41.95
164,7_9,1o,57.26,0.73,42.01
165,7_9,1o,57.26,0.73,42.01
166,5_6,1o,57.18,0.78,42.04
167,5_6,1o,57.16,0.79,42.06
168,5_7,ssame,57.15,0.86,41.99
169,5_Q,sdifferent,57.03,1.54,41.42
170,7_T,ssame,56.89,1.62,41.49
171,4_5,ssame,56.87,0.91,42.22
172,7_8,2o,56.86,0.65,42.49
173,6_J,sdifferent,56.79,1.47,41.74
174,7_J,ssame,56.77,2.22,41.01
175,7_Q,1o,56.76,2.56,40.67
176,7_Q,1o,56.74,2.57,40.69
177,4_8,sdifferent,56.68,0.75,42.57
178,6_8,ssame,56.6,0.82,42.58
179,6_7,1o,56.59,0.73,42.68
180,5_9,sdifferent,56.59,0.73,42.68
181,6_7,1o,56.57,0.74,42.69
182,7_9,ssame,56.55,0.81,42.64
183,5_6,ssame,56.51,0.86,42.62
184,6_T,sdifferent,56.46,0.69,42.84
185,8_9,2o,56.33,1.44,42.23
186,7_Q,ssame,56.22,2.67,41.11
187,7_8,1o,56.07,0.74,43.19
188,7_8,1o,56.07,0.74,43.19
189,4_7,sdifferent,56.03,0.74,43.23
190,6_7,ssame,55.86,0.82,43.33
191,8_T,2o,55.69,2.01,42.3
192,8_9,1o,55.56,1.54,42.91
193,8_9,1o,55.54,1.53,42.93
194,5_8,sdifferent,55.54,0.74,43.72
195,6_9,sdifferent,55.49,0.69,43.82
196,6_Q,sdifferent,55.47,2.01,42.52
197,4_6,sdifferent,55.47,0.75,43.78
198,7_8,ssame,55.27,0.82,43.9
199,8_J,2o,55.05,2.47,42.48
200,8_T,1o,54.93,2.11,42.96
201,8_T,1o,54.9,2.11,43.0
202,5_7,sdifferent,54.89,0.73,44.38
203,8_9,ssame,54.76,1.63,43.62
204,7_T,sdifferent,54.64,1.42,43.94
205,4_5,sdifferent,54.6,0.79,44.61
