,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_4,2o,59.59,11.8,28.61
1,2_3,2o,59.38,11.7,28.92
2,2_4,1o,59.3,11.96,28.74
3,2_4,1o,59.19,11.93,28.89
4,2_4,ssame,59.04,12.09,28.87
5,2_3,1o,59.04,11.85,29.12
6,2_3,1o,58.98,11.83,29.2
7,2_3,ssame,58.78,11.97,29.24
8,3_4,2o,58.49,11.77,29.74
9,3_4,1o,58.17,11.93,29.9
10,3_4,1o,58.11,11.92,29.97
11,3_4,ssame,57.9,12.08,30.02
12,2_4,sdifferent,56.31,10.95,32.74
13,2_3,sdifferent,56.08,10.86,33.06
14,3_4,sdifferent,55.3,10.95,33.76
15,2_5,2o,54.41,24.25,21.34
16,2_5,1o,53.78,24.64,21.58
17,3_5,2o,53.66,24.1,22.24
18,3_5,1o,53.07,24.51,22.42
19,4_5,2o,52.98,24.21,22.81
20,4_5,1o,52.43,24.65,22.92
21,2_5,sdifferent,51.24,23.03,25.73
22,2_2,2o,50.61,3.08,46.31
23,3_5,sdifferent,50.6,22.91,26.49
24,2_2,1o,50.33,3.12,46.55
25,4_5,sdifferent,50.0,23.05,26.95
26,3_3,2o,49.66,2.52,47.82
27,3_3,1o,49.41,2.58,48.02
28,4_4,2o,48.74,2.04,49.22
29,4_4,1o,48.51,2.11,49.38
30,2_K,2o,48.29,0.75,50.96
31,2_Q,2o,48.21,0.99,50.8
32,2_J,2o,47.8,1.38,50.82
33,2_7,2o,47.73,8.59,43.68
34,2_K,1o,47.7,0.79,51.51
35,2_9,2o,47.7,3.05,49.25
36,2_A,2o,47.66,0.54,51.8
37,2_8,2o,47.65,4.8,47.56
38,3_K,2o,47.65,0.73,51.63
39,2_Q,1o,47.62,1.03,51.35
40,3_Q,2o,47.57,0.97,51.47
41,2_T,2o,47.48,1.97,50.55
42,3_8,2o,47.24,4.78,47.99
43,2_J,1o,47.21,1.41,51.38
44,3_J,2o,47.16,1.35,51.49
45,2_7,1o,47.15,8.68,44.17
46,2_9,1o,47.11,3.1,49.8
47,3_K,1o,47.11,0.78,52.11
48,2_A,1o,47.06,0.58,52.36
49,3_9,2o,47.06,3.02,49.92
50,2_8,1o,47.05,4.86,48.09
51,4_K,2o,47.05,0.7,52.25
52,3_Q,1o,47.03,1.02,51.95
53,2_K,1o,47.02,0.84,52.14
54,4_Q,2o,46.97,0.95,52.09
55,2_Q,1o,46.94,1.08,51.98
56,2_T,1o,46.88,2.01,51.11
57,3_T,2o,46.84,1.95,51.22
58,3_A,2o,46.79,0.52,52.69
59,3_8,1o,46.7,4.85,48.44
60,4_9,2o,46.7,3.01,50.29
61,2_7,1o,46.64,8.74,44.62
62,3_J,1o,46.62,1.4,51.98
63,4_J,2o,46.56,1.33,52.11
64,4_K,1o,46.56,0.77,52.67
65,2_J,1o,46.53,1.47,52.01
66,3_9,1o,46.51,3.09,50.4
67,2_8,1o,46.49,4.91,48.6
68,2_9,1o,46.48,3.15,50.37
69,4_Q,1o,46.48,1.01,52.51
70,2_A,1o,46.38,0.62,53.0
71,3_K,1o,46.37,0.81,52.82
72,3_7,2o,46.34,8.56,45.09
73,3_Q,1o,46.29,1.05,52.66
74,3_T,1o,46.29,2.0,51.71
75,4_T,2o,46.24,1.93,51.84
76,3_A,1o,46.24,0.57,53.19
77,4_9,1o,46.22,3.09,50.7
78,2_T,1o,46.19,2.07,51.74
79,4_A,2o,46.15,0.49,53.35
80,3_8,1o,46.08,4.89,49.03
81,4_J,1o,46.07,1.4,52.54
82,3_J,1o,45.87,1.44,52.69
83,4_8,2o,45.85,4.76,49.39
84,3_9,1o,45.83,3.12,51.05
85,3_7,1o,45.78,8.68,45.55
86,4_K,1o,45.76,0.79,53.45
87,4_T,1o,45.74,2.0,52.27
88,4_Q,1o,45.67,1.03,53.29
89,4_A,1o,45.65,0.56,53.79
90,3_T,1o,45.54,2.04,52.42
91,3_A,1o,45.5,0.6,53.9
92,2_K,sdifferent,45.48,0.75,53.77
93,4_9,1o,45.47,3.11,51.42
94,2_Q,sdifferent,45.41,0.97,53.62
95,4_8,1o,45.33,4.85,49.82
96,4_J,1o,45.26,1.42,53.32
97,3_7,1o,45.19,8.71,46.09
98,2_7,sdifferent,45.15,8.01,46.84
